subject,trial_no,cresp,reward,trials_since_reversal,reversal_event,win_if_choose_a,win_if_choose_b,true_eta,true_beta,ptresp,pt_QA,pt_QB,pr_choose_a,outcome
18,65,0,0,8,0,0,0,0.674453879,17.70199072,0,0.780056941,0.00365247,0.999998926,0
18,66,0,0,9,0,0,1,0.674453879,17.70199072,0,0.253944511,0.00365247,0.988233557,0
18,67,0,0,10,0,0,0,0.674453879,17.70199072,0,0.08267065,0.00365247,0.801990078,0
18,68,0,0,11,0,1,1,0.674453879,17.70199072,0,0.02691311,0.00365247,0.601509728,1
18,69,0,0,12,0,1,0,0.674453879,17.70199072,0,0.683215338,0.00365247,0.999994035,1
18,70,0,0,13,0,1,0,0.674453879,17.70199072,0,0.896871982,0.00365247,0.999999864,1
18,71,0,0,14,0,1,0,0.674453879,17.70199072,0,0.966427074,0.00365247,0.99999996,1
18,72,0,0,15,0,0,0,0.674453879,17.70199072,0,0.989070464,0.00365247,0.999999973,0
18,73,0,0,16,0,0,0,0.674453879,17.70199072,0,0.321988053,0.00365247,0.996442642,0
18,74,0,0,17,0,1,0,0.674453879,17.70199072,0,0.104821961,0.00365247,0.857037754,1
18,75,0,0,18,0,1,0,0.674453879,17.70199072,0,0.708578262,0.00365247,0.999996193,1
18,76,0,0,19,0,1,0,0.674453879,17.70199072,0,0.905128784,0.00365247,0.999999883,1
18,77,0,0,20,0,0,0,0.674453879,17.70199072,0,0.969115044,0.00365247,0.999999962,0
18,78,0,0,21,0,1,0,0.674453879,17.70199072,0,0.315491643,0.00365247,0.996010827,1
18,79,0,0,22,0,1,0,0.674453879,17.70199072,0,0.77716096,0.00365247,0.999998869,1
18,80,0,0,23,0,1,0,0.674453879,17.70199072,0,0.927455615,0.00365247,0.999999921,1
18,81,0,0,24,0,1,0,0.674453879,17.70199072,0,0.976383457,0.00365247,0.999999967,1
18,82,0,0,25,0,0,1,0.674453879,17.70199072,0,0.992311726,0.00365247,0.999999975,0
18,83,1,0,0,1,0,0,0.674453879,17.70199072,0,0.323043233,0.00365247,0.996508243,0
18,84,1,0,1,0,1,1,0.674453879,17.70199072,0,0.105165471,0.00365247,0.857781183,1
18,85,1,0,2,0,0,1,0.674453879,17.70199072,0,0.708690091,0.00365247,0.9999962,0
18,86,1,0,3,0,1,1,0.674453879,17.70199072,0,0.23071131,0.00365247,0.982353148,1
18,87,1,0,4,0,0,0,0.674453879,17.70199072,0,0.749561051,0.00365247,0.999998157,0
18,88,1,0,5,0,1,0,0.674453879,17.70199072,0,0.244016692,0.00365247,0.986004502,1
18,89,1,0,6,0,0,0,0.674453879,17.70199072,0,0.753892567,0.00365247,0.999998293,0
18,90,1,0,7,0,0,1,0.674453879,17.70199072,0,0.245426801,0.00365247,0.986344818,0
18,91,1,0,8,0,0,0,0.674453879,17.70199072,0,0.079897743,0.00365247,0.79407945,0
18,92,1,0,9,0,0,1,0.674453879,17.70199072,1,0.0260104,0.00365247,0.597673307,1
18,93,1,0,10,0,0,1,0.674453879,17.70199072,1,0.0260104,0.675642927,1.01321E-05,1
18,94,1,0,11,0,1,1,0.674453879,17.70199072,1,0.0260104,0.894406813,2.10802E-07,1
18,95,1,0,12,0,1,1,0.674453879,17.70199072,1,0.0260104,0.965624548,5.97533E-08,1
18,96,1,0,13,0,1,0,0.674453879,17.70199072,1,0.0260104,0.988809205,3.96389E-08,0
18,97,1,0,14,0,0,0,0.674453879,17.70199072,1,0.0260104,0.321903001,0.0052834,0
18,98,1,0,15,0,0,1,0.674453879,17.70199072,1,0.0260104,0.104794273,0.198669412,1
18,99,1,0,16,0,0,0,0.674453879,17.70199072,1,0.0260104,0.708569248,5.65678E-06,0
18,100,1,0,17,0,0,1,0.674453879,17.70199072,1,0.0260104,0.23067197,0.02601007,1
18,101,1,0,18,0,1,1,0.674453879,17.70199072,1,0.0260104,0.749548244,2.7386E-06,1
18,102,1,0,19,0,0,1,0.674453879,17.70199072,1,0.0260104,0.918466403,1.37692E-07,1
18,103,1,0,20,0,0,1,0.674453879,17.70199072,1,0.0260104,0.973457054,5.20172E-08,1
18,104,1,0,21,0,0,0,0.674453879,17.70199072,1,0.0260104,0.991359047,3.78895E-08,0
18,105,1,0,22,0,0,1,0.674453879,17.70199072,1,0.0260104,0.322733092,0.005206733,1
18,106,1,0,23,0,0,0,0.674453879,17.70199072,1,0.0260104,0.779518385,1.6111E-06,0
18,107,1,0,24,0,0,1,0.674453879,17.70199072,1,0.0260104,0.253769186,0.017433337,1
18,108,1,0,25,0,1,1,0.674453879,17.70199072,1,0.0260104,0.757067454,2.3973E-06,1
18,109,0,0,0,1,0,1,0.674453879,17.70199072,1,0.0260104,0.920914252,1.31853E-07,1
18,110,0,0,1,0,1,1,0.674453879,17.70199072,1,0.0260104,0.974253942,5.12885E-08,1
18,111,0,0,2,0,1,1,0.674453879,17.70199072,1,0.0260104,0.991618471,3.77159E-08,1
18,112,0,0,3,0,0,0,0.674453879,17.70199072,1,0.0260104,0.997271426,3.41244E-08,0
18,113,0,0,4,0,0,0,0.674453879,17.70199072,1,0.0260104,0.324657844,0.005033196,0
18,114,0,0,5,0,0,1,0.674453879,17.70199072,1,0.0260104,0.105691102,0.196154096,1
18,115,0,0,6,0,0,0,0.674453879,17.70199072,1,0.0260104,0.708861208,5.62762E-06,0
18,116,0,0,7,0,1,0,0.674453879,17.70199072,1,0.0260104,0.230767016,0.02596748,0
18,117,0,0,8,0,0,0,0.674453879,17.70199072,1,0.0260104,0.075125307,0.295372583,0
18,118,0,0,9,0,1,0,0.674453879,17.70199072,0,0.0260104,0.024456752,0.506875232,1
18,119,0,0,10,0,1,1,0.674453879,17.70199072,0,0.682921464,0.024456752,0.999991334,1
18,120,0,0,11,0,1,1,0.674453879,17.70199072,0,0.896776313,0.024456752,0.999999803,1
18,121,0,0,12,0,1,0,0.674453879,17.70199072,0,0.966395929,0.024456752,0.999999943,1
18,122,0,0,13,0,1,0,0.674453879,17.70199072,0,0.989060325,0.024456752,0.999999962,1
18,123,0,0,14,0,1,0,0.674453879,17.70199072,0,0.996438631,0.024456752,0.999999966,1
18,124,0,0,15,0,1,0,0.674453879,17.70199072,0,0.99884061,0.024456752,0.999999968,1
18,125,0,0,16,0,1,0,0.674453879,17.70199072,0,0.999622565,0.024456752,0.999999968,1
18,126,0,0,17,0,1,0,0.674453879,17.70199072,0,0.999877128,0.024456752,0.999999968,1
18,127,0,0,18,0,1,0,0.674453879,17.70199072,0,0.999959999,0.024456752,0.999999968,1
18,128,0,0,19,0,1,0,0.674453879,17.70199072,0,0.999986978,0.024456752,0.999999968,1
18,129,0,0,20,0,1,0,0.674453879,17.70199072,0,0.999995761,0.024456752,0.999999968,1
18,130,0,0,21,0,1,1,0.674453879,17.70199072,0,0.99999862,0.024456752,0.999999968,1
18,131,0,0,22,0,1,1,0.674453879,17.70199072,0,0.999999551,0.024456752,0.999999968,1
18,132,0,0,23,0,0,0,0.674453879,17.70199072,0,0.999999854,0.024456752,0.999999968,0
18,133,0,0,24,0,0,0,0.674453879,17.70199072,0,0.325546073,0.024456752,0.995178708,0
18,134,0,0,25,0,1,1,0.674453879,17.70199072,0,0.105980261,0.024456752,0.808938634,1
18,135,1,0,0,1,0,1,0.674453879,17.70199072,0,0.708955342,0.024456752,0.999994534,0
18,136,1,0,1,0,0,1,0.674453879,17.70199072,0,0.230797661,0.024456752,0.974732519,0
18,137,1,0,2,0,1,1,0.674453879,17.70199072,1,0.075135283,0.024456752,0.710355427,1
18,138,1,0,3,0,0,1,0.674453879,17.70199072,1,0.075135283,0.68241568,2.14434E-05,1
18,139,1,0,4,0,0,1,0.674453879,17.70199072,1,0.075135283,0.896611657,4.83716E-07,1
18,140,1,0,5,0,0,1,0.674453879,17.70199072,1,0.075135283,0.966342326,1.4077E-07,1
18,141,1,0,6,0,1,1,0.674453879,17.70199072,1,0.075135283,0.989042875,9.4187E-08,1
18,142,1,0,7,0,0,1,0.674453879,17.70199072,1,0.075135283,0.99643295,8.26375E-08,1
18,143,1,0,8,0,0,1,0.674453879,17.70199072,1,0.075135283,0.998838761,7.9192E-08,1
18,144,1,0,9,0,0,1,0.674453879,17.70199072,1,0.075135283,0.999621963,7.81016E-08,1
18,145,1,0,10,0,0,1,0.674453879,17.70199072,1,0.075135283,0.999876932,7.77499E-08,1
18,146,1,0,11,0,0,1,0.674453879,17.70199072,1,0.075135283,0.999959936,7.76358E-08,1
18,147,1,0,12,0,0,1,0.674453879,17.70199072,1,0.075135283,0.999986957,7.75986E-08,1
18,148,1,0,13,0,0,1,0.674453879,17.70199072,1,0.075135283,0.999995754,7.75866E-08,1
18,149,0,0,0,1,0,0,0.674453879,17.70199072,1,0.075135283,0.999998618,7.75826E-08,0
18,150,0,0,1,0,1,0,0.674453879,17.70199072,1,0.075135283,0.325545671,0.011742108,0
18,151,0,0,2,0,0,0,0.674453879,17.70199072,1,0.075135283,0.10598013,0.366789408,0
18,152,0,0,3,0,1,0,0.674453879,17.70199072,1,0.075135283,0.03450142,0.672452912,0
18,153,0,0,4,0,1,1,0.674453879,17.70199072,1,0.075135283,0.011231804,0.756063755,1
18,154,0,0,5,0,0,0,0.674453879,17.70199072,1,0.075135283,0.678110349,2.31415E-05,0
18,155,0,0,6,0,1,1,0.674453879,17.70199072,1,0.075135283,0.220756194,0.070582225,1
18,156,0,0,7,0,1,1,0.674453879,17.70199072,1,0.075135283,0.746320202,6.91847E-06,1
18,157,0,0,8,0,1,0,0.674453879,17.70199072,1,0.075135283,0.917415526,3.34698E-07,0
18,158,0,0,9,0,0,0,0.674453879,17.70199072,1,0.075135283,0.298661065,0.018764397,0
18,159,0,0,10,0,1,0,0.674453879,17.70199072,1,0.075135283,0.097227951,0.403456328,0
18,160,0,0,11,0,0,0,0.674453879,17.70199072,0,0.075135283,0.031652182,0.683464096,0
18,161,0,0,12,0,1,0,0.674453879,17.70199072,1,0.02446,0.031652182,0.468213938,0
18,162,0,0,13,0,1,1,0.674453879,17.70199072,1,0.02446,0.010304245,0.562320494,1
18,163,0,0,14,0,1,0,0.674453879,17.70199072,1,0.02446,0.677808386,9.48711E-06,0
18,164,0,0,15,0,1,0,0.674453879,17.70199072,1,0.02446,0.220657891,0.030087582,0
18,165,0,0,16,0,1,1,0.674453879,17.70199072,1,0.02446,0.07183432,0.301825554,1
18,166,0,0,17,0,0,1,0.674453879,17.70199072,1,0.02446,0.697839264,6.65488E-06,1
18,167,1,0,0,1,1,1,0.674453879,17.70199072,1,0.02446,0.901632745,1.8047E-07,1
18,168,1,0,1,0,0,0,0.674453879,17.70199072,1,0.02446,0.967976922,5.57645E-08,0
18,169,1,0,2,0,0,1,0.674453879,17.70199072,1,0.02446,0.315121132,0.005793083,1
18,170,1,0,3,0,0,1,0.674453879,17.70199072,1,0.02446,0.777040341,1.63778E-06,1
18,171,1,0,4,0,0,1,0.674453879,17.70199072,1,0.02446,0.927416348,1.14336E-07,1
18,172,1,0,5,0,0,1,0.674453879,17.70199072,1,0.02446,0.976370674,4.80649E-08,1
18,173,1,0,6,0,0,0,0.674453879,17.70199072,1,0.02446,0.992307564,3.62499E-08,0
18,174,0,0,0,1,0,1,0.674453879,17.70199072,1,0.02446,0.323041878,0.005039011,1
18,175,0,0,1,0,1,0,0.674453879,17.70199072,1,0.02446,0.77961891,1.5647E-06,0
18,176,0,0,2,0,1,1,0.674453879,17.70199072,1,0.02446,0.253801912,0.01695973,1
18,177,0,0,3,0,1,0,0.674453879,17.70199072,1,0.02446,0.757078107,2.33196E-06,0
18,178,0,0,4,0,1,1,0.674453879,17.70199072,1,0.02446,0.246463841,0.019266935,1
18,179,0,0,5,0,1,1,0.674453879,17.70199072,1,0.02446,0.754689227,2.43269E-06,1
18,180,1,0,0,1,0,0,0.674453879,17.70199072,1,0.02446,0.920140029,1.30054E-07,0
18,181,1,0,1,0,0,0,0.674453879,17.70199072,1,0.02446,0.299548017,0.007617915,0
18,182,1,0,2,0,0,1,0.674453879,17.70199072,1,0.02446,0.097516695,0.215303403,1
18,183,1,0,3,0,0,1,0.674453879,17.70199072,1,0.02446,0.706200061,5.73937E-06,1
18,184,1,0,4,0,0,1,0.674453879,17.70199072,1,0.02446,0.90435457,1.7198E-07,1
18,185,1,0,5,0,0,0,0.674453879,17.70199072,1,0.02446,0.968863001,5.48967E-08,0
18,186,1,0,6,0,0,1,0.674453879,17.70199072,1,0.02446,0.315409591,0.005763748,1
18,187,1,0,7,0,0,1,0.674453879,17.70199072,1,0.02446,0.777134248,1.63505E-06,1
18,188,1,0,8,0,0,1,0.674453879,17.70199072,1,0.02446,0.927446919,1.14274E-07,1
18,189,1,0,9,0,0,1,0.674453879,17.70199072,1,0.02446,0.976380626,4.80564E-08,1
18,190,1,0,10,0,1,1,0.674453879,17.70199072,1,0.02446,0.992310804,3.62478E-08,1
18,191,0,0,0,1,1,0,0.674453879,17.70199072,1,0.02446,0.997496812,3.30684E-08,0
18,192,0,0,1,0,1,0,0.674453879,17.70199072,1,0.02446,0.324731217,0.004891278,0
18,193,0,0,2,0,1,0,0.674453879,17.70199072,0,0.02446,0.105714988,0.191797108,1
18,194,0,0,3,0,0,0,0.674453879,17.70199072,0,0.682416738,0.105714988,0.999963156,0
18,195,0,0,4,0,1,1,0.674453879,17.70199072,0,0.222158122,0.105714988,0.887081973,1
18,196,0,0,5,0,1,0,0.674453879,17.70199072,0,0.746776594,0.105714988,0.999988208,1
18,197,0,0,6,0,0,0,0.674453879,17.70199072,0,0.917564103,0.105714988,0.999999426,0
18,198,0,0,7,0,1,0,0.674453879,17.70199072,0,0.298709434,0.105714988,0.968212729,1
18,199,0,0,8,0,1,1,0.674453879,17.70199072,0,0.771697577,0.105714988,0.999992414,1
18,200,0,0,9,0,0,0,0.674453879,17.70199072,0,0.925677032,0.105714988,0.999999503,0
19,1,0,0,0,0,0,1,0.194254747,15.07295959,1,0.5,0.5,0.5,1
19,2,0,0,1,0,1,1,0.194254747,15.07295959,1,0.5,0.597127374,0.187856759,1
19,3,0,0,2,0,0,0,0.194254747,15.07295959,1,0.5,0.675387294,0.066384221,0
19,4,0,0,3,0,1,0,0.194254747,15.07295959,1,0.5,0.544190106,0.339376118,0
19,5,0,0,4,0,1,1,0.194254747,15.07295959,0,0.5,0.438478594,0.716529155,1
19,6,0,0,5,0,0,1,0.194254747,15.07295959,0,0.597127374,0.438478594,0.916161984,0
19,7,0,0,6,0,0,1,0.194254747,15.07295959,0,0.481132547,0.438478594,0.655413525,0
19,8,0,0,7,0,0,1,0.194254747,15.07295959,1,0.387670265,0.438478594,0.317381441,1
19,9,0,0,8,0,1,1,0.194254747,15.07295959,1,0.387670265,0.547556793,0.082416103,1
19,10,0,0,9,0,0,0,0.194254747,15.07295959,1,0.387670265,0.635446034,0.023323042,0
19,11,1,0,0,1,0,1,0.194254747,15.07295959,1,0.387670265,0.512007625,0.133064339,1
19,12,1,0,1,0,1,1,0.194254747,15.07295959,1,0.387670265,0.606802461,0.035469417,1
19,13,1,0,2,0,0,0,0.194254747,15.07295959,1,0.387670265,0.683182949,0.01149535,0
19,14,1,0,3,0,0,1,0.194254747,15.07295959,1,0.387670265,0.550471418,0.079154167,1
19,15,1,0,4,0,0,1,0.194254747,15.07295959,1,0.387670265,0.637794479,0.022530169,1
19,16,1,0,5,0,1,1,0.194254747,15.07295959,1,0.387670265,0.708154621,0.007918152,1
19,17,1,0,6,0,0,0,0.194254747,15.07295959,1,0.387670265,0.764846971,0.003384465,0
19,18,1,0,7,0,0,1,0.194254747,15.07295959,1,0.387670265,0.616271816,0.030897296,1
19,19,1,0,8,0,0,1,0.194254747,15.07295959,1,0.387670265,0.690812838,0.010259327,1
19,20,0,0,0,1,0,1,0.194254747,15.07295959,1,0.387670265,0.750873912,0.004174598,1
19,21,0,0,1,0,0,0,0.194254747,15.07295959,1,0.387670265,0.799267837,0.002017265,0
19,22,0,0,2,0,1,0,0.194254747,15.07295959,1,0.387670265,0.644006265,0.020557813,0
19,23,0,0,3,0,1,1,0.194254747,15.07295959,1,0.387670265,0.518904991,0.121521982,1
19,24,0,0,4,0,1,0,0.194254747,15.07295959,1,0.387670265,0.61235998,0.032712484,0
19,25,0,0,5,0,1,1,0.194254747,15.07295959,0,0.387670265,0.493406147,0.168856577,1
19,26,0,0,6,0,1,0,0.194254747,15.07295959,1,0.506618223,0.493406147,0.549622383,0
19,27,0,0,7,0,1,0,0.194254747,15.07295959,0,0.506618223,0.397559661,0.838056132,1
19,28,0,0,8,0,1,0,0.194254747,15.07295959,0,0.602459975,0.397559661,0.95641397,1
19,29,0,0,9,0,0,1,0.194254747,15.07295959,0,0.679684012,0.397559661,0.985970289,0
19,30,1,0,0,1,0,0,0.194254747,15.07295959,0,0.547652166,0.397559661,0.905709508,0
19,31,1,0,1,0,0,1,0.194254747,15.07295959,0,0.441268133,0.397559661,0.658994378,0
19,32,1,0,2,0,0,1,0.194254747,15.07295959,0,0.355549704,0.397559661,0.346782043,0
19,33,1,0,3,0,1,1,0.194254747,15.07295959,1,0.286482486,0.397559661,0.157856801,1
19,34,1,0,4,0,0,1,0.194254747,15.07295959,1,0.286482486,0.514586557,0.031122612,1
19,35,1,0,5,0,0,1,0.194254747,15.07295959,1,0.286482486,0.608880422,0.007694761,1
19,36,1,0,6,0,0,0,0.194254747,15.07295959,1,0.286482486,0.684857257,0.00246109,0
19,37,1,0,7,0,0,1,0.194254747,15.07295959,1,0.286482486,0.551820484,0.0179963,1
19,38,1,0,8,0,0,1,0.194254747,15.07295959,1,0.286482486,0.638881482,0.004909333,1
19,39,1,0,9,0,0,1,0.194254747,15.07295959,1,0.286482486,0.709030469,0.001710857,1
19,40,0,0,0,1,1,0,0.194254747,15.07295959,1,0.286482486,0.765552681,0.000730533,0
19,41,0,0,1,0,1,0,0.194254747,15.07295959,1,0.286482486,0.616840439,0.006830713,0
19,42,0,0,2,0,1,1,0.194254747,15.07295959,1,0.286482486,0.497016255,0.040180363,1
19,43,0,0,3,0,0,0,0.194254747,15.07295959,1,0.286482486,0.594723236,0.009507697,0
19,44,0,0,4,0,0,0,0.194254747,15.07295959,1,0.286482486,0.479195424,0.05191904,0
19,45,0,0,5,0,1,1,0.194254747,15.07295959,0,0.286482486,0.386109438,0.182176131,1
19,46,0,0,6,0,0,1,0.194254747,15.07295959,0,0.42508665,0.386109438,0.642791771,0
19,47,0,0,7,0,1,1,0.194254747,15.07295959,0,0.34251155,0.386109438,0.341380296,1
19,48,0,0,8,0,1,0,0.194254747,15.07295959,0,0.470231803,0.386109438,0.780395563,1
19,49,0,0,9,0,1,0,0.194254747,15.07295959,0,0.57314179,0.386109438,0.943700919,1
19,50,1,0,0,1,0,1,0.194254747,15.07295959,0,0.656061024,0.386109438,0.983192329,0
19,51,1,0,1,0,1,1,0.194254747,15.07295959,0,0.528618055,0.386109438,0.895484229,1
19,52,1,0,2,0,1,1,0.194254747,15.07295959,0,0.620186236,0.386109438,0.971480416,1
19,53,1,0,3,0,0,1,0.194254747,15.07295959,0,0.693966863,0.386109438,0.990437736,0
19,54,1,0,4,0,1,0,0.194254747,15.07295959,0,0.559160505,0.386109438,0.931399709,1
19,55,1,0,5,0,0,1,0.194254747,15.07295959,0,0.64479567,0.386109438,0.980143491,0
19,56,1,0,6,0,0,0,0.194254747,15.07295959,0,0.51954105,0.386109438,0.881968968,0
19,57,1,0,7,0,0,1,0.194254747,15.07295959,0,0.418617735,0.386109438,0.620105548,0
19,58,0,0,0,1,0,0,0.194254747,15.07295959,0,0.337299253,0.386109438,0.323942095,0
19,59,0,0,1,0,1,0,0.194254747,15.07295959,1,0.271777272,0.386109438,0.151443491,0
19,60,0,0,2,0,0,0,0.194254747,15.07295959,1,0.271777272,0.311105847,0.355993115,0
19,61,0,0,3,0,1,1,0.194254747,15.07295959,1,0.271777272,0.250672059,0.578865529,1
19,62,0,0,4,0,1,0,0.194254747,15.07295959,1,0.271777272,0.396232569,0.132859405,0
19,63,0,0,5,0,1,0,0.194254747,15.07295959,1,0.271777272,0.319262511,0.328331069,0
19,64,0,0,6,0,1,0,0.194254747,15.07295959,1,0.271777272,0.257244253,0.554545957,0
19,65,0,0,7,0,0,1,0.194254747,15.07295959,1,0.271777272,0.207273336,0.725570774,1
19,66,1,0,0,1,0,1,0.194254747,15.07295959,1,0.271777272,0.361264253,0.206061119,1
19,67,1,0,1,0,0,1,0.194254747,15.07295959,1,0.271777272,0.485341704,0.038455169,1
19,68,1,0,2,0,1,1,0.194254747,15.07295959,1,0.271777272,0.585316521,0.008784315,1
19,69,1,0,3,0,0,1,0.194254747,15.07295959,1,0.271777272,0.665870756,0.002624714,1
19,70,1,0,4,0,0,0,0.194254747,15.07295959,1,0.271777272,0.730776948,0.000988351,0
19,71,1,0,5,0,0,1,0.194254747,15.07295959,1,0.271777272,0.588820056,0.00833623,1
19,72,0,0,0,1,0,0,0.194254747,15.07295959,1,0.271777272,0.668693712,0.002515649,0
19,73,0,0,1,0,0,1,0.194254747,15.07295959,1,0.271777272,0.538796784,0.017553814,1
19,74,0,0,2,0,1,0,0.194254747,15.07295959,1,0.271777272,0.628387698,0.004608771,0
19,75,0,0,3,0,1,1,0.194254747,15.07295959,1,0.271777272,0.506320405,0.028325479,1
19,76,0,0,4,0,0,1,0.194254747,15.07295959,1,0.271777272,0.60222001,0.006822049,1
19,77,0,0,5,0,0,1,0.194254747,15.07295959,1,0.271777272,0.679490661,0.002138633,1
19,78,0,0,6,0,1,0,0.194254747,15.07295959,1,0.271777272,0.741751122,0.000837797,0
19,79,0,0,7,0,1,1,0.194254747,15.07295959,1,0.271777272,0.597662445,0.007303625,1
19,80,0,0,8,0,0,1,0.194254747,15.07295959,1,0.271777272,0.675818425,0.002260072,1
19,81,0,0,9,0,1,1,0.194254747,15.07295959,1,0.271777272,0.738792235,0.000875974,1
19,82,0,0,10,0,1,0,0.194254747,15.07295959,1,0.271777272,0.789533083,0.000407887,0
19,83,0,0,11,0,1,1,0.194254747,15.07295959,1,0.271777272,0.636162534,0.004101207,1
19,84,0,0,12,0,1,0,0.194254747,15.07295959,1,0.271777272,0.706839689,0.001417166,0
19,85,0,0,13,0,1,0,0.194254747,15.07295959,1,0.271777272,0.569532724,0.011117491,0
19,86,0,0,14,0,0,0,0.194254747,15.07295959,1,0.271777272,0.458898289,0.056228118,0
19,87,0,0,15,0,0,0,0.194254747,15.07295959,1,0.271777272,0.369755118,0.185908808,0
19,88,0,0,16,0,0,0,0.194254747,15.07295959,1,0.271777272,0.297928431,0.402712572,0
19,89,0,0,17,0,0,1,0.194254747,15.07295959,0,0.271777272,0.240054419,0.617312648,0
19,90,0,0,18,0,1,1,0.194254747,15.07295959,1,0.218983246,0.240054419,0.421259555,1
19,91,0,0,19,0,1,1,0.194254747,15.07295959,1,0.218983246,0.387677455,0.07291702,1
19,92,1,0,0,1,0,0,0.194254747,15.07295959,1,0.218983246,0.506624017,0.012924807,0
19,93,1,0,1,0,0,1,0.194254747,15.07295959,0,0.218983246,0.408209896,0.054567416,0
19,94,1,0,2,0,1,1,0.194254747,15.07295959,1,0.176444711,0.408209896,0.02950097,1
19,95,1,0,3,0,0,1,0.194254747,15.07295959,1,0.176444711,0.523167933,0.005345475,1
19,96,1,0,4,0,0,0,0.194254747,15.07295959,1,0.176444711,0.615794826,0.001328591,0
19,97,1,0,5,0,0,1,0.194254747,15.07295959,1,0.176444711,0.496173758,0.008008087,1
19,98,1,0,6,0,0,1,0.194254747,15.07295959,1,0.176444711,0.594044397,0.001843097,1
19,99,1,0,7,0,0,1,0.194254747,15.07295959,1,0.176444711,0.6729032,0.000562195,1
19,100,1,0,8,0,0,1,0.194254747,15.07295959,1,0.176444711,0.736443306,0.000215823,1
19,101,1,0,9,0,0,1,0.194254747,15.07295959,1,0.176444711,0.787640445,9.97715E-05,1
19,102,1,0,10,0,1,1,0.194254747,15.07295959,1,0.176444711,0.828892297,5.35781E-05,1
19,103,0,0,0,1,0,0,0.194254747,15.07295959,1,0.176444711,0.86213078,3.24649E-05,0
19,104,0,0,1,0,1,1,0.194254747,15.07295959,1,0.176444711,0.694657784,0.000405087,1
19,105,0,0,2,0,1,1,0.194254747,15.07295959,1,0.176444711,0.753971959,0.00016572,1
19,106,0,0,3,0,1,0,0.194254747,15.07295959,1,0.176444711,0.801764074,8.06417E-05,0
19,107,0,0,4,0,1,0,0.194254747,15.07295959,1,0.176444711,0.646017596,0.000842871,0
19,108,0,0,5,0,0,1,0.194254747,15.07295959,1,0.176444711,0.520525611,0.005561461,1
19,109,0,0,6,0,0,0,0.194254747,15.07295959,1,0.176444711,0.613665788,0.001371859,0
19,110,0,0,7,0,0,0,0.194254747,15.07295959,1,0.176444711,0.494458295,0.00821613,0
19,111,0,0,8,0,1,1,0.194254747,15.07295959,1,0.176444711,0.398407424,0.034038393,1
19,112,0,0,9,0,0,1,0.194254747,15.07295959,1,0.176444711,0.515269638,0.006017221,1
19,113,0,0,10,0,1,0,0.194254747,15.07295959,1,0.176444711,0.609430812,0.001462153,0
19,114,0,0,11,0,1,0,0.194254747,15.07295959,1,0.176444711,0.491045983,0.008646023,0
19,115,0,0,12,0,0,0,0.194254747,15.07295959,1,0.176444711,0.39565797,0.035427638,0
19,116,0,0,13,0,1,1,0.194254747,15.07295959,0,0.176444711,0.318799531,0.104732934,1
19,117,0,0,14,0,1,0,0.194254747,15.07295959,1,0.336424236,0.318799531,0.566026262,0
19,118,0,0,15,0,1,0,0.194254747,15.07295959,1,0.336424236,0.256871209,0.768364561,0
19,119,1,0,0,1,1,1,0.194254747,15.07295959,1,0.336424236,0.206972757,0.875579272,1
19,120,1,0,1,0,1,0,0.194254747,15.07295959,1,0.336424236,0.361022064,0.408356892,0
19,121,1,0,2,0,1,1,0.194254747,15.07295959,0,0.336424236,0.290891814,0.665145198,1
19,122,1,0,3,0,0,1,0.194254747,15.07295959,0,0.465326978,0.290891814,0.932720762,0
19,123,1,0,4,0,0,0,0.194254747,15.07295959,1,0.374935003,0.290891814,0.78019097,0
19,124,1,0,5,0,1,1,0.194254747,15.07295959,0,0.374935003,0.234384698,0.892689189,1
19,125,1,0,6,0,0,1,0.194254747,15.07295959,0,0.496356846,0.234384698,0.981084847,0
19,126,0,0,0,1,0,0,0.194254747,15.07295959,0,0.399937173,0.234384698,0.923816303,0
19,127,0,0,1,0,1,0,0.194254747,15.07295959,1,0.322247478,0.234384698,0.789904877,0
19,128,0,0,2,0,1,0,0.194254747,15.07295959,0,0.322247478,0.188854358,0.881908557,1
19,129,0,0,3,0,0,0,0.194254747,15.07295959,0,0.453904123,0.188854358,0.981926761,0
19,130,0,0,4,0,0,0,0.194254747,15.07295959,0,0.365731092,0.188854358,0.934993716,0
19,131,0,0,5,0,1,0,0.194254747,15.07295959,1,0.294686092,0.188854358,0.831346091,0
19,132,0,0,6,0,1,0,0.194254747,15.07295959,0,0.294686092,0.152168502,0.895496885,1
19,133,0,0,7,0,1,0,0.194254747,15.07295959,0,0.431696666,0.152168502,0.985418556,1
19,134,0,0,8,0,1,0,0.194254747,15.07295959,0,0.542092287,0.152168502,0.997205505,1
19,135,0,0,9,0,1,0,0.194254747,15.07295959,0,0.631043034,0.152168502,0.999267311,1
19,136,0,0,10,0,0,1,0.194254747,15.07295959,0,0.702714676,0.152168502,0.999751137,0
19,137,0,0,11,0,0,1,0.194254747,15.07295959,0,0.566209014,0.152168502,0.998055523,0
19,138,0,0,12,0,1,0,0.194254747,15.07295959,0,0.456220225,0.152168502,0.989878891,1
19,139,0,0,13,0,1,1,0.194254747,15.07295959,0,0.561852028,0.152168502,0.997923812,1
19,140,0,0,14,0,1,1,0.194254747,15.07295959,0,0.646964352,0.152168502,0.999423546,1
19,141,0,0,15,0,1,1,0.194254747,15.07295959,0,0.715543202,0.152168502,0.999794883,1
